175	3114	8
106	8574	22
25366	9073	11
3805	2386	12
14815	1855	3
210	6786	13
138	1207	1
162	4682	0
145	1056	5
17805	6358	8
8170	7499	10
101	4301	2
181	5738	6
388	5621	22
137	9362	8
113	2403	8
102	45	19
12	641	6
128	2698	0
297	7742	2
772	1772	2
315	9661	1
123	5879	14
7062	1127	12
12	5636	12
913	4560	5
12	282	33
186	639	4
5495	8649	9
13	7631	6
232	65	0
59	7679	15
517	7280	36
484	7622	12
104	8135	6
106	2326	28
1251	4417	22
22607	8717	6
326	9811	5
14	1030	18
23697	5599	6
276	6206	8
133	1189	8
6696	681	13
9585	2897	10
102	1642	23
115	3371	0
27065	2017	6
3043	346	1
21057	6319	1
14	8100	15
121	5084	12
12	1890	8
147	3711	16
1339	2664	29
4200	1089	4
2209	3977	15
14	932	10
105	4449	11
1189	26	17
132	1033	2
109	1811	8
10519	6955	7
161	840	2
12	1445	8
123	6197	5
12	619	10
113	2441	4
561	2626	17
295	895	13
129	8896	10
839	9520	25
102	3533	4
1074	6073	3
2922	5191	22
152	1361	6
104	3174	2
102	646	9
1572	3824	8
1237	2465	5
6080	8077	10
28817	6492	9
121	4799	6
14	2180	27
1420	8056	1
144	3022	10
1067	1964	8
4456	6507	22
12099	6891	5
14	5607	20
158	6039	0
101	6882	3
182	5441	18
112	3097	5
11562	2615	28
26330	3294	15
12	3936	5
101	4711	12
2	9627	0
103	2947	8
199	7100	0
21	4407	8
2208	2031	4
34885	4261	9
24241	4446	28
178	7527	4
791	5724	20
5457	7672	20
34454	7593	11
18059	1310	3
134	2039	0
123	4562	20
12	5898	8
12	3495	5
152	2361	3
14	7169	17
5807	9443	1
2823	4677	13
103	449	7
14	7119	19
159	612	6
34272	9513	27
29238	9319	5
27128	7899	5
107	833	13
2229	4695	3
172	5733	13
2243	6387	8
12	6163	9
12	1392	6
16415	7056	2
103	8696	24
305	7837	3
221	8180	5
3836	169	8
2504	1163	13
330	1123	13
14	4441	6
118	2481	9
702	5201	5
104	4560	3
668	2747	16
12	2619	11
12	4246	6
256	8258	6
1098	7609	6
4785	434	1
3577	3764	7
214	3966	0
12	4689	6
104	3985	16
1341	2640	16
1791	7495	20
37106	9171	11
24369	7529	0
4699	2202	15
106	5643	7
123	8417	21
1333	719	10
304	1683	8
32576	571	6
101	953	8
2696	6331	31
2	1095	3
16405	4620	0
3676	9168	4
1240	3606	3
109	2542	1
8326	8241	11
149	5549	1
318	9077	3
129	4752	1
128	2610	0
33185	4971	2
107	4682	7
778	9151	33
146	2276	18
162	4850	0
17040	5543	2
1389	7366	5
128	6170	2
12	2748	9
10488	582	2
1562	5520	18
119	2806	7
22179	1541	2
849	7224	9
136	4421	11
161	633	4
1087	9304	4
383	271	3
3734	8553	8
14	5335	6
21	9610	9
7105	2125	0
682	2525	5
33527	5797	11
120	450	4
14	7068	11
1860	5989	22
224	5001	6
2503	4699	3
24473	1145	11
33457	8555	23
12668	9725	21
128	2293	0
12	8560	9
104	6933	14
12	5977	16
4960	1999	11
294	704	1
30712	6542	7
482	2056	7
219	8216	13
14	3380	13
106	9828	14
102	5407	9
104	3517	8
14537	1091	6
15914	702	15
238	2343	16
538	6466	27
251	8957	14
3494	4143	4
3534	2627	27
14	5181	10
122	6702	3
771	6582	11
397	7237	11
185	3907	21
169	5639	16
203	2285	5
106	2209	12
115	3475	0
102	5819	3
1857	8324	0
112	7594	15
12	7188	15
12	3480	7
121	5577	4
115	3924	0
12	8476	19
1086	3349	2
36749	7646	2
10206	8135	6
101	3672	11
57	9899	14
371	397	2
236	54	3
546	5332	3
105	7826	6
85	1970	5
35231	6842	3
30688	9113	24
164	9529	10
102	6104	9
538	205	10
137	4876	1
113	9653	16
1274	6509	8
284	7428	28
1900	4897	11
204	8417	9
1580	7583	3
243	930	0
1325	7952	10
1655	1019	11
103	959	19
155	5281	22
8772	6185	5
180	6333	19
223	8230	3
109	7706	32
10820	1210	18
104	8283	2
14	2968	17
296	72	15
116	3221	24
4534	5889	7
1955	162	16
102	2911	14
128	8595	14
102	6867	6
1167	4902	6
118	2972	5
151	6917	11
14	8851	17
142	4754	14
10331	9976	4
2	1801	5
184	5443	6
103	5628	13
14	6576	19
3537	9964	7
114	4991	13
114	755	5
1062	9515	11
117	5623	10
12	4220	10
102	4019	16
36470	5533	18
21127	6521	0
23387	1208	11
159	1718	14
255	8196	0
152	260	12
209	9950	5
2541	2718	10
14	1109	10
134	1871	0
211	1049	3
10524	1485	1
14	923	8
273	1671	6
9	6636	3
225	352	0
129	5168	28
176	5840	0
12	4926	13
102	8309	3
3512	8064	8
16356	7123	18
459	7405	3
2032	9020	26
565	2094	6
1578	3899	13
292	5626	9
4923	5605	18
85	5150	20
113	469	4
796	4369	17
659	4138	21
